Order ID,Category,City,Country,Customer ID,Customer Name,Discount,Order Date,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
CA-2016-154823,Furniture,Springfield,United States,KN-16390,Katherine Nockton,0.2,21-08-2016 12:00:00 am,45503,FUR-FU-10000193,Tenex Chairmats For Use with Hard Floors,-3.8976,1,East,7010,Corporate,25-08-2016 12:00:00 am,Standard Class,Ohio,Furnishings,USD25.98
US-2015-135881,Office Supplies,New York City,United States,GT-14710,Greg Tran,0.2,23-05-2015 12:00:00 am,10035,OFF-BI-10000829,Avery Non-Stick Binders,5.837,5,East,7011,Consumer,27-05-2015 12:00:00 am,Standard Class,New York,Binders,USD17.96
US-2018-101840,Office Supplies,New York City,United States,SP-20545,Sibella Parks,0.2,06-02-2018 12:00:00 am,10024,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",15.606,4,East,7027,Corporate,12-02-2018 12:00:00 am,Standard Class,New York,Binders,USD46.24
CA-2017-145548,Office Supplies,New York City,United States,EB-13750,Edward Becker,0.2,11-11-2017 12:00:00 am,10011,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,17.19,3,East,7034,Corporate,16-11-2017 12:00:00 am,Standard Class,New York,Binders,USD55.00
CA-2017-145548,Office Supplies,New York City,United States,EB-13750,Edward Becker,0.2,11-11-2017 12:00:00 am,10011,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.4504,3,East,7035,Corporate,16-11-2017 12:00:00 am,Standard Class,New York,Binders,USD35.23
CA-2018-103443,Office Supplies,New York City,United States,AT-10735,Annie Thurman,0.2,17-12-2018 12:00:00 am,10009,OFF-BI-10001617,GBC Wire Binding Combs,8.3754,3,East,7041,Consumer,23-12-2018 12:00:00 am,Standard Class,New York,Binders,USD24.81
US-2018-165358,Office Supplies,Philadelphia,United States,SV-20365,Seth Vernon,0.2,18-07-2018 12:00:00 am,19134,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,1.148,2,East,7045,Consumer,23-07-2018 12:00:00 am,Standard Class,Pennsylvania,Supplies,USD9.18
CA-2018-112004,Office Supplies,Chester,United States,AH-10075,Adam Hart,0.2,25-09-2018 12:00:00 am,19013,OFF-SU-10000157,Compact Automatic Electric Letter Opener,-42.9516,2,East,7087,Corporate,28-09-2018 12:00:00 am,First Class,Pennsylvania,Supplies,USD190.89
CA-2017-101980,Office Supplies,New York City,United States,RP-19390,Resi Pölking,0.2,19-08-2017 12:00:00 am,10009,OFF-BI-10000666,Surelock Post Binders,55.008,6,East,7096,Consumer,20-08-2017 12:00:00 am,First Class,New York,Binders,USD146.68
CA-2017-101980,Office Supplies,New York City,United States,RP-19390,Resi Pölking,0.2,19-08-2017 12:00:00 am,10009,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,89.9548,2,East,7097,Consumer,20-08-2017 12:00:00 am,First Class,New York,Binders,USD276.78
CA-2017-101980,Office Supplies,New York City,United States,RP-19390,Resi Pölking,0.2,19-08-2017 12:00:00 am,10009,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",9.1785,5,East,7098,Consumer,20-08-2017 12:00:00 am,First Class,New York,Binders,USD25.32
CA-2018-128944,Furniture,Newark,United States,KH-16330,Katharine Harms,0.2,19-06-2018 12:00:00 am,43055,FUR-FU-10004909,Contemporary Wood/Metal Frame,7.272,3,East,7106,Corporate,21-06-2018 12:00:00 am,Second Class,Ohio,Furnishings,USD38.78
CA-2018-128944,Technology,Newark,United States,KH-16330,Katharine Harms,0.2,19-06-2018 12:00:00 am,43055,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",1.5291,9,East,7107,Corporate,21-06-2018 12:00:00 am,Second Class,Ohio,Accessories,USD122.32
CA-2017-109666,Office Supplies,New York City,United States,KM-16720,Kunst Miller,0.2,19-04-2017 12:00:00 am,10035,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",3.248,2,East,7114,Consumer,26-04-2017 12:00:00 am,Standard Class,New York,Binders,USD9.27
US-2018-141558,Office Supplies,Philadelphia,United States,MH-17290,Marc Harrigan,0.2,11-03-2018 12:00:00 am,19140,OFF-ST-10004946,Desktop 3-Pocket Hot File,3.246,1,East,7147,Home Office,16-03-2018 12:00:00 am,Standard Class,Pennsylvania,Storage,USD43.28
CA-2015-122070,Office Supplies,Troy,United States,AH-10030,Aaron Hawkins,0.2,22-04-2015 12:00:00 am,12180,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.3453,3,East,7165,Corporate,24-04-2015 12:00:00 am,Second Class,New York,Binders,USD9.91
CA-2018-127397,Office Supplies,Philadelphia,United States,ES-14080,Erin Smith,0.2,24-02-2018 12:00:00 am,19134,OFF-PA-10001125,Xerox 1988,38.725,5,East,7227,Corporate,28-02-2018 12:00:00 am,Standard Class,Pennsylvania,Paper,USD123.92
CA-2018-127397,Technology,Philadelphia,United States,ES-14080,Erin Smith,0.2,24-02-2018 12:00:00 am,19134,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,214.4675,5,East,7228,Corporate,28-02-2018 12:00:00 am,Standard Class,Pennsylvania,Accessories,USD1319.8
CA-2017-137337,Office Supplies,New York City,United States,GB-14575,Giulietta Baptist,0.2,08-03-2017 12:00:00 am,10011,OFF-BI-10000632,Satellite Sectional Post Binders,22.5732,2,East,7236,Consumer,12-03-2017 12:00:00 am,Standard Class,New York,Binders,USD69.45
US-2015-127978,Office Supplies,Columbus,United States,JS-15595,Jill Stevenson,0.2,03-03-2015 12:00:00 am,43229,OFF-LA-10000305,Avery 495,4.914,3,East,7247,Corporate,08-03-2015 12:00:00 am,Standard Class,Ohio,Labels,USD15.11
US-2015-127978,Office Supplies,Columbus,United States,JS-15595,Jill Stevenson,0.2,03-03-2015 12:00:00 am,43229,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,-10.0512,8,East,7249,Corporate,08-03-2015 12:00:00 am,Standard Class,Ohio,Storage,USD44.67
CA-2018-156363,Office Supplies,Philadelphia,United States,ML-17395,Marina Lichtenstein,0.2,22-10-2018 12:00:00 am,19134,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,11.088,4,East,7264,Corporate,28-10-2018 12:00:00 am,Standard Class,Pennsylvania,Envelopes,USD31.68
CA-2018-169439,Office Supplies,Cleveland,United States,LC-17140,Logan Currie,0.2,09-09-2018 12:00:00 am,44105,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",3.888,5,East,7284,Consumer,13-09-2018 12:00:00 am,Standard Class,Ohio,Art,USD25.92
CA-2018-169439,Furniture,Cleveland,United States,LC-17140,Logan Currie,0.2,09-09-2018 12:00:00 am,44105,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",-9.0904,2,East,7285,Consumer,13-09-2018 12:00:00 am,Standard Class,Ohio,Furnishings,USD66.11
CA-2016-101126,Office Supplies,Philadelphia,United States,NB-18655,Nona Balk,0.2,10-02-2016 12:00:00 am,19143,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,7.724,5,East,7298,Corporate,14-02-2016 12:00:00 am,Second Class,Pennsylvania,Storage,USD77.23
CA-2016-113152,Furniture,New York City,United States,JK-15625,Jim Karlsson,0.2,25-12-2016 12:00:00 am,10024,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",56.196,2,East,7337,Consumer,30-12-2016 12:00:00 am,Standard Class,New York,Bookcases,USD449.56
CA-2017-151974,Office Supplies,Philadelphia,United States,RD-19660,Robert Dilbeck,0.2,22-09-2017 12:00:00 am,19134,OFF-LA-10004484,Avery 476,5.369,5,East,7354,Home Office,29-09-2017 12:00:00 am,Standard Class,Pennsylvania,Labels,USD16.52
CA-2017-127243,Office Supplies,Philadelphia,United States,DS-13180,David Smith,0.2,28-11-2017 12:00:00 am,19140,OFF-FA-10004076,Translucent Push Pins by OIC,2.6928,8,East,7365,Corporate,04-12-2017 12:00:00 am,Standard Class,Pennsylvania,Fasteners,USD12.67
CA-2017-127243,Office Supplies,Philadelphia,United States,DS-13180,David Smith,0.2,28-11-2017 12:00:00 am,19140,OFF-ST-10002301,Tennsco Commercial Shelving,-7.7292,2,East,7367,Corporate,04-12-2017 12:00:00 am,Standard Class,Pennsylvania,Storage,USD32.54
CA-2018-160031,Office Supplies,Fairfield,United States,LT-16765,Larry Tron,0.2,04-12-2018 12:00:00 am,45014,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",23.235,3,East,7392,Consumer,07-12-2018 12:00:00 am,Second Class,Ohio,Paper,USD74.35
CA-2015-141649,Office Supplies,Fairfield,United States,DM-12955,Dario Medina,0.2,30-09-2015 12:00:00 am,45014,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,59.6556,6,East,7398,Corporate,30-09-2015 12:00:00 am,Same Day,Ohio,Appliances,USD795.40
US-2017-114013,Technology,Philadelphia,United States,SC-20770,Stewart Carmichael,0.2,13-03-2017 12:00:00 am,19134,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,47.495,5,East,7416,Corporate,15-03-2017 12:00:00 am,Second Class,Pennsylvania,Accessories,USD379.95
US-2017-114013,Office Supplies,Philadelphia,United States,SC-20770,Stewart Carmichael,0.2,13-03-2017 12:00:00 am,19134,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",13.9185,5,East,7418,Corporate,15-03-2017 12:00:00 am,Second Class,Pennsylvania,Paper,USD41.24
US-2017-114013,Office Supplies,Philadelphia,United States,SC-20770,Stewart Carmichael,0.2,13-03-2017 12:00:00 am,19134,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",-138.14,5,East,7420,Corporate,15-03-2017 12:00:00 am,Second Class,Pennsylvania,Storage,USD552.55
US-2017-114013,Office Supplies,Philadelphia,United States,SC-20770,Stewart Carmichael,0.2,13-03-2017 12:00:00 am,19134,OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,-28.368,2,East,7422,Corporate,15-03-2017 12:00:00 am,Second Class,Pennsylvania,Storage,USD126.08
CA-2018-135069,Office Supplies,Philadelphia,United States,BS-11755,Bruce Stewart,0.2,10-04-2018 12:00:00 am,19143,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,21.9492,4,East,7424,Consumer,14-04-2018 12:00:00 am,Standard Class,Pennsylvania,Appliances,USD195.10
CA-2018-135069,Furniture,Philadelphia,United States,BS-11755,Bruce Stewart,0.2,10-04-2018 12:00:00 am,19143,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",6.4176,3,East,7425,Consumer,14-04-2018 12:00:00 am,Standard Class,Pennsylvania,Furnishings,USD36.67
CA-2016-100734,Office Supplies,Philadelphia,United States,AC-10615,Ann Chong,0.2,15-09-2016 12:00:00 am,19143,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",-29.4368,2,East,7472,Corporate,20-09-2016 12:00:00 am,Standard Class,Pennsylvania,Storage,USD147.18
CA-2015-113964,Office Supplies,New York City,United States,JP-16135,Julie Prescott,0.2,23-09-2015 12:00:00 am,10011,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,4,East,7483,Home Office,30-09-2015 12:00:00 am,Standard Class,New York,Binders,USD18.46
US-2018-161935,Office Supplies,Columbus,United States,JL-15835,John Lee,0.2,14-07-2018 12:00:00 am,43229,OFF-PA-10000605,Xerox 1950,3.3524,2,East,7509,Consumer,18-07-2018 12:00:00 am,Standard Class,Ohio,Paper,USD9.24
US-2018-161935,Office Supplies,Columbus,United States,JL-15835,John Lee,0.2,14-07-2018 12:00:00 am,43229,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",4.653,5,East,7511,Consumer,18-07-2018 12:00:00 am,Standard Class,Ohio,Storage,USD62.03
US-2018-161935,Furniture,Columbus,United States,JL-15835,John Lee,0.2,14-07-2018 12:00:00 am,43229,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",148.845,5,East,7512,Consumer,18-07-2018 12:00:00 am,Standard Class,Ohio,Furnishings,USD396.92
US-2018-161935,Office Supplies,Columbus,United States,JL-15835,John Lee,0.2,14-07-2018 12:00:00 am,43229,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",17.9592,7,East,7513,Consumer,18-07-2018 12:00:00 am,Standard Class,Ohio,Storage,USD239.45
US-2018-161935,Office Supplies,Columbus,United States,JL-15835,John Lee,0.2,14-07-2018 12:00:00 am,43229,OFF-AR-10004757,Crayola Colored Pencils,2.132,5,East,7514,Consumer,18-07-2018 12:00:00 am,Standard Class,Ohio,Art,USD13.11
CA-2015-140396,Office Supplies,New York City,United States,KH-16330,Katharine Harms,0.2,20-11-2015 12:00:00 am,10024,OFF-BI-10003669,3M Organizer Strips,4.536,3,East,7553,Corporate,25-11-2015 12:00:00 am,Standard Class,New York,Binders,USD12.96
CA-2015-114181,Office Supplies,Philadelphia,United States,AF-10885,Art Foster,0.2,10-05-2015 12:00:00 am,19134,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,5.301,5,East,7556,Consumer,14-05-2015 12:00:00 am,Second Class,Pennsylvania,Art,USD22.32
CA-2016-169656,Office Supplies,Philadelphia,United States,EJ-13720,Ed Jacobs,0.2,13-08-2016 12:00:00 am,19143,OFF-ST-10003816,Fellowes High-Stak Drawer Files,15.8571,3,East,7582,Consumer,16-08-2016 12:00:00 am,First Class,Pennsylvania,Storage,USD422.85
CA-2017-158778,Furniture,Philadelphia,United States,DB-13210,Dean Braden,0.2,05-09-2017 12:00:00 am,19134,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",11.6496,9,East,7591,Consumer,09-09-2017 12:00:00 am,Standard Class,Pennsylvania,Furnishings,USD58.24
CA-2017-158778,Office Supplies,Philadelphia,United States,DB-13210,Dean Braden,0.2,05-09-2017 12:00:00 am,19134,OFF-AR-10000896,Newell 329,0.5904,3,East,7593,Consumer,09-09-2017 12:00:00 am,Standard Class,Pennsylvania,Art,USD7.87
CA-2017-144309,Office Supplies,Watertown,United States,CM-12235,Chris McAfee,0.2,10-12-2017 12:00:00 am,13601,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,220.987,5,East,7618,Consumer,16-12-2017 12:00:00 am,Standard Class,New York,Binders,USD679.96
CA-2016-101889,Office Supplies,Marion,United States,DB-13120,David Bremer,0.2,27-12-2016 12:00:00 am,43302,OFF-EN-10003286,Staple envelope,6.7068,3,East,7651,Corporate,31-12-2016 12:00:00 am,Standard Class,Ohio,Envelopes,USD19.87
CA-2016-116876,Office Supplies,Rochester,United States,TT-21070,Ted Trevino,0.2,14-02-2016 12:00:00 am,14609,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",9.5787,9,East,7685,Consumer,21-02-2016 12:00:00 am,Standard Class,New York,Binders,USD26.42
CA-2015-139542,Technology,Philadelphia,United States,EH-14185,Evan Henry,0.2,25-10-2015 12:00:00 am,19120,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",0.5097,3,East,7709,Consumer,29-10-2015 12:00:00 am,Standard Class,Pennsylvania,Accessories,USD40.77
US-2018-101518,Technology,Philadelphia,United States,PB-19105,Peter Bühler,0.2,03-11-2018 12:00:00 am,19140,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",0.5097,3,East,7716,Consumer,08-11-2018 12:00:00 am,Standard Class,Pennsylvania,Accessories,USD40.77
CA-2016-108588,Office Supplies,New York City,United States,BG-11695,Brooke Gillingham,0.2,05-01-2016 12:00:00 am,10009,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.6088,2,East,7722,Corporate,10-01-2016 12:00:00 am,Standard Class,New York,Binders,USD13.16
CA-2017-113978,Office Supplies,Cleveland,United States,TS-21505,Tony Sayre,0.2,25-09-2017 12:00:00 am,44105,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,17.891,1,East,7725,Consumer,29-09-2017 12:00:00 am,Standard Class,Ohio,Appliances,USD286.25
CA-2017-113978,Office Supplies,Cleveland,United States,TS-21505,Tony Sayre,0.2,25-09-2017 12:00:00 am,44105,OFF-ST-10004963,Eldon Gobal File Keepers,-4.8448,2,East,7726,Consumer,29-09-2017 12:00:00 am,Standard Class,Ohio,Storage,USD24.22
CA-2017-113978,Office Supplies,Cleveland,United States,TS-21505,Tony Sayre,0.2,25-09-2017 12:00:00 am,44105,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",-82.884,3,East,7727,Consumer,29-09-2017 12:00:00 am,Standard Class,Ohio,Storage,USD331.53
CA-2017-165673,Office Supplies,Springfield,United States,MN-17935,Michael Nguyen,0.2,15-05-2017 12:00:00 am,45503,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",5.5216,4,East,7734,Consumer,19-05-2017 12:00:00 am,Second Class,Ohio,Paper,USD15.23
CA-2015-105872,Office Supplies,New York City,United States,JG-15160,James Galang,0.2,30-05-2015 12:00:00 am,10024,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,26.388,4,East,7737,Consumer,06-06-2015 12:00:00 am,Standard Class,New York,Binders,USD70.36
CA-2016-161795,Office Supplies,Columbus,United States,AH-10075,Adam Hart,0.2,21-12-2016 12:00:00 am,43229,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",0.3384,2,East,7755,Corporate,23-12-2016 12:00:00 am,Second Class,Ohio,Art,USD3.00
CA-2017-108196,Technology,Lancaster,United States,CS-12505,Cindy Stewart,0.2,25-11-2017 12:00:00 am,43130,TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,11.9952,3,East,7774,Consumer,02-12-2017 12:00:00 am,Standard Class,Ohio,Accessories,USD59.97
CA-2018-157413,Office Supplies,Philadelphia,United States,BW-11065,Barry Weirich,0.2,01-06-2018 12:00:00 am,19120,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",-77.1267,3,East,7801,Consumer,06-06-2018 12:00:00 am,Standard Class,Pennsylvania,Storage,USD324.74
CA-2015-103429,Office Supplies,New York City,United States,LW-16825,Laurel Workman,0.2,30-05-2015 12:00:00 am,10024,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",8.9544,2,East,7857,Corporate,01-06-2015 12:00:00 am,First Class,New York,Binders,USD25.58
CA-2018-122112,Office Supplies,Lakewood,United States,CA-11965,Carol Adams,0.2,25-09-2018 12:00:00 am,44107,OFF-EN-10004459,Security-Tint Envelopes,8.8624,4,East,7871,Corporate,29-09-2018 12:00:00 am,Standard Class,Ohio,Envelopes,USD24.44
CA-2018-125367,Office Supplies,New York City,United States,NM-18445,Nathan Mautz,0.2,23-07-2018 12:00:00 am,10011,OFF-BI-10002412,"Wilson Jones ""Snap"" Scratch Pad Binder Tool for Ring Binders",4.35,3,East,7894,Home Office,30-07-2018 12:00:00 am,Standard Class,New York,Binders,USD13.92
US-2018-105697,Office Supplies,Cleveland,United States,JE-15715,Joe Elijah,0.2,25-08-2018 12:00:00 am,44105,OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",1.9272,2,East,7914,Consumer,27-08-2018 12:00:00 am,First Class,Ohio,Storage,USD25.69
CA-2016-145814,Office Supplies,New York City,United States,KD-16345,Katherine Ducich,0.2,19-11-2016 12:00:00 am,10035,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,2.244,2,East,7952,Consumer,24-11-2016 12:00:00 am,Standard Class,New York,Binders,USD5.98
US-2016-126753,Technology,Philadelphia,United States,SP-20860,Sung Pak,0.2,16-08-2016 12:00:00 am,19134,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,-5.4558,3,East,7972,Corporate,20-08-2016 12:00:00 am,Standard Class,Pennsylvania,Accessories,USD31.17
US-2016-126753,Office Supplies,Philadelphia,United States,SP-20860,Sung Pak,0.2,16-08-2016 12:00:00 am,19134,OFF-PA-10002787,Xerox 227,3.6288,2,East,7973,Corporate,20-08-2016 12:00:00 am,Standard Class,Pennsylvania,Paper,USD10.36
US-2016-126753,Furniture,Philadelphia,United States,SP-20860,Sung Pak,0.2,16-08-2016 12:00:00 am,19134,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0,3,East,7975,Corporate,20-08-2016 12:00:00 am,Standard Class,Pennsylvania,Furnishings,USD254.35
US-2016-126753,Office Supplies,Philadelphia,United States,SP-20860,Sung Pak,0.2,16-08-2016 12:00:00 am,19134,OFF-PA-10000130,Xerox 199,3.21,3,East,7977,Corporate,20-08-2016 12:00:00 am,Standard Class,Pennsylvania,Paper,USD10.27
CA-2015-127859,Office Supplies,Philadelphia,United States,QJ-19255,Quincy Jones,0.2,17-03-2015 12:00:00 am,19134,OFF-PA-10003641,Xerox 1909,41.1528,6,East,8011,Corporate,20-03-2015 12:00:00 am,Second Class,Pennsylvania,Paper,USD126.62
CA-2018-120168,Office Supplies,New York City,United States,TB-21625,Trudy Brown,0.2,25-05-2018 12:00:00 am,10009,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,207.475,5,East,8013,Consumer,25-05-2018 12:00:00 am,Same Day,New York,Binders,USD663.91
US-2015-131870,Furniture,Lancaster,United States,NF-18595,Nicole Fjeld,0.2,09-09-2015 12:00:00 am,43130,FUR-FU-10002501,Nu-Dell Executive Frame,12.8928,6,East,8017,Home Office,11-09-2015 12:00:00 am,First Class,Ohio,Furnishings,USD60.67
US-2015-131870,Office Supplies,Lancaster,United States,NF-18595,Nicole Fjeld,0.2,09-09-2015 12:00:00 am,43130,OFF-AR-10000634,Newell 320,2.6964,9,East,8018,Home Office,11-09-2015 12:00:00 am,First Class,Ohio,Art,USD30.81
CA-2015-144974,Furniture,Philadelphia,United States,CM-12715,Craig Molinari,0.2,26-09-2015 12:00:00 am,19140,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,4.7664,1,East,8051,Corporate,30-09-2015 12:00:00 am,Standard Class,Pennsylvania,Furnishings,USD21.18
CA-2015-144974,Office Supplies,Philadelphia,United States,CM-12715,Craig Molinari,0.2,26-09-2015 12:00:00 am,19140,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",3.1032,6,East,8052,Corporate,30-09-2015 12:00:00 am,Standard Class,Pennsylvania,Appliances,USD41.37
CA-2016-156013,Office Supplies,Long Beach,United States,TC-20980,Tamara Chand,0.2,20-09-2016 12:00:00 am,11561,OFF-BI-10002437,Recycled Premium Regency Composition Covers,8.8624,2,East,8062,Corporate,26-09-2016 12:00:00 am,Standard Class,New York,Binders,USD24.44
CA-2017-132997,Office Supplies,Rochester,United States,LW-17215,Luke Weiss,0.2,07-11-2017 12:00:00 am,14609,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,89.9548,2,East,8067,Consumer,09-11-2017 12:00:00 am,First Class,New York,Binders,USD276.78
US-2017-164945,Office Supplies,New York City,United States,CA-12055,Cathy Armstrong,0.2,22-11-2017 12:00:00 am,10009,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,46.9952,8,East,8080,Home Office,27-11-2017 12:00:00 am,Standard Class,New York,Binders,USD134.27
CA-2015-138128,Office Supplies,Philadelphia,United States,FP-14320,Frank Preis,0.2,09-12-2015 12:00:00 am,19134,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,9.585,3,East,8123,Consumer,15-12-2015 12:00:00 am,Standard Class,Pennsylvania,Envelopes,USD30.67
CA-2017-102561,Office Supplies,Philadelphia,United States,NK-18490,Neil Knudson,0.2,18-07-2017 12:00:00 am,19140,OFF-AR-10001545,Newell 326,1.2672,8,East,8139,Home Office,22-07-2017 12:00:00 am,Standard Class,Pennsylvania,Art,USD11.26
CA-2017-102561,Office Supplies,Philadelphia,United States,NK-18490,Neil Knudson,0.2,18-07-2017 12:00:00 am,19140,OFF-ST-10001476,Steel Personal Filing/Posting Tote,24.857,10,East,8140,Home Office,22-07-2017 12:00:00 am,Standard Class,Pennsylvania,Storage,USD284.07
CA-2017-102561,Office Supplies,Philadelphia,United States,NK-18490,Neil Knudson,0.2,18-07-2017 12:00:00 am,19140,OFF-PA-10004971,Xerox 196,6.7048,4,East,8141,Home Office,22-07-2017 12:00:00 am,Standard Class,Pennsylvania,Paper,USD18.49
CA-2015-109855,Office Supplies,New York City,United States,LH-16900,Lena Hernandez,0.2,01-09-2015 12:00:00 am,10009,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,8.3104,2,East,8242,Consumer,05-09-2015 12:00:00 am,Standard Class,New York,Binders,USD23.74
CA-2015-131800,Office Supplies,New York City,United States,AJ-10960,Astrea Jones,0.2,30-12-2015 12:00:00 am,10035,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",12.8499,7,East,8266,Consumer,04-01-2016 12:00:00 am,Standard Class,New York,Binders,USD35.44
CA-2016-104059,Office Supplies,Springfield,United States,FC-14245,Frank Carlisle,0.2,13-06-2016 12:00:00 am,45503,OFF-AR-10000634,Newell 320,0.2996,1,East,8274,Home Office,15-06-2016 12:00:00 am,Second Class,Ohio,Art,USD3.42
CA-2016-143882,Office Supplies,Lakewood,United States,DB-13360,Dennis Bolton,0.2,26-06-2016 12:00:00 am,44107,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),15.6078,9,East,8276,Home Office,30-06-2016 12:00:00 am,Standard Class,Ohio,Paper,USD43.05
CA-2018-132199,Furniture,Philadelphia,United States,BO-11350,Bill Overfelt,0.2,03-05-2018 12:00:00 am,19134,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",7.3008,2,East,8352,Corporate,08-05-2018 12:00:00 am,Standard Class,Pennsylvania,Furnishings,USD32.44
CA-2017-102596,Office Supplies,Akron,United States,RD-19810,Ross DeVincentis,0.2,27-12-2017 12:00:00 am,44312,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",6.2292,6,East,8390,Home Office,30-12-2017 12:00:00 am,First Class,Ohio,Fasteners,USD17.18
CA-2016-110814,Office Supplies,New York City,United States,BD-11635,Brian Derr,0.2,05-12-2016 12:00:00 am,10009,OFF-BI-10002026,Avery Arch Ring Binders,78.435,5,East,8401,Consumer,09-12-2016 12:00:00 am,Second Class,New York,Binders,USD232.40
CA-2017-118129,Furniture,Reading,United States,CL-12565,Clay Ludtke,0.2,19-12-2017 12:00:00 am,19601,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",-30.392,5,East,8430,Consumer,21-12-2017 12:00:00 am,Second Class,Pennsylvania,Furnishings,USD303.92
CA-2016-112823,Technology,Cleveland,United States,RA-19945,Ryan Akin,0.2,10-12-2016 12:00:00 am,44105,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,4.4604,2,East,8438,Consumer,16-12-2016 12:00:00 am,Standard Class,Ohio,Accessories,USD25.48
