Row ID,Order ID,Customer ID,Product ID,Product Name,Customer Name,Country,State,City,Postal Code,Order Date,Ship Date,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Profit,Discount,Region
2827,US-2015-112914,MT-18070,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Michelle Tran,United States,Texas,Houston,77041,25-09-2015,30-09-2015,Standard Class,Home Office,Office Supplies,Binders,2.724,2,-4.3584,0.8,Central
2828,US-2015-112914,MT-18070,OFF-EN-10001509,Poly String Tie Envelopes,Michelle Tran,United States,Texas,Houston,77041,25-09-2015,30-09-2015,Standard Class,Home Office,Office Supplies,Envelopes,3.264,2,1.1016,0.2,Central
2843,CA-2018-135650,AC-10660,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Anna Chung,United States,Texas,Huntsville,77340,23-03-2018,27-03-2018,Standard Class,Consumer,Office Supplies,Storage,143.728,2,-32.3388,0.2,Central
2845,US-2017-162852,BG-11695,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",Brooke Gillingham,United States,Illinois,Woodstock,60098,27-12-2017,31-12-2017,Standard Class,Corporate,Furniture,Chairs,845.488,8,-12.0784,0.3,Central
2847,CA-2018-152093,SN-20560,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Skye Norling,United States,Illinois,Chicago,60653,10-09-2018,15-09-2018,Standard Class,Home Office,Office Supplies,Binders,762.594,3,-1143.891,0.8,Central
2852,CA-2018-107342,VF-21715,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Vicky Freymann,United States,Indiana,Columbus,47201,17-12-2018,22-12-2018,Standard Class,Home Office,Office Supplies,Paper,28.16,4,13.2352,None,Central
2856,CA-2018-169810,RB-19360,OFF-LA-10003663,Avery 498,Raymond Buch,United States,South Dakota,Sioux Falls,57103,25-07-2018,31-07-2018,Standard Class,Consumer,Office Supplies,Labels,20.23,7,9.5081,None,Central
2883,CA-2015-165540,TM-21010,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Tamara Manning,United States,Illinois,Woodstock,60098,21-02-2015,25-02-2015,Standard Class,Consumer,Office Supplies,Binders,8.85,5,-13.7175,0.8,Central
2899,US-2016-114839,PW-19240,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Pierre Wener,United States,Texas,Houston,77036,26-04-2016,30-04-2016,Standard Class,Consumer,Furniture,Chairs,408.422,2,-5.8346,0.3,Central
2903,CA-2017-164035,CR-12730,OFF-PA-10002160,Xerox 1978,Craig Reiter,United States,Illinois,Chicago,60610,12-06-2017,17-06-2017,Standard Class,Consumer,Office Supplies,Paper,23.12,5,8.381,0.2,Central
2904,CA-2017-153577,KH-16330,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Katharine Harms,United States,Illinois,Highland Park,60035,27-06-2017,01-07-2017,Standard Class,Corporate,Office Supplies,Paper,37.464,7,12.1758,0.2,Central
2905,CA-2017-153577,KH-16330,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Katharine Harms,United States,Illinois,Highland Park,60035,27-06-2017,01-07-2017,Standard Class,Corporate,Furniture,Chairs,539.658,3,-7.7094,0.3,Central
2907,CA-2018-121615,DL-12925,OFF-PA-10000327,Xerox 1971,Daniel Lacy,United States,Minnesota,Eagan,55122,03-11-2018,09-11-2018,Standard Class,Consumer,Office Supplies,Paper,8.56,2,3.852,None,Central
2908,CA-2018-121615,DL-12925,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Daniel Lacy,United States,Minnesota,Eagan,55122,03-11-2018,09-11-2018,Standard Class,Consumer,Office Supplies,Storage,52.4,5,14.148,None,Central
2909,CA-2018-121615,DL-12925,OFF-LA-10001771,Avery 513,Daniel Lacy,United States,Minnesota,Eagan,55122,03-11-2018,09-11-2018,Standard Class,Consumer,Office Supplies,Labels,14.94,3,6.8724,None,Central
2915,CA-2016-134747,DL-12925,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Daniel Lacy,United States,Indiana,Noblesville,46060,12-10-2016,17-10-2016,Second Class,Consumer,Technology,Phones,135.72,3,35.2872,None,Central
2916,CA-2016-134747,DL-12925,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Daniel Lacy,United States,Indiana,Noblesville,46060,12-10-2016,17-10-2016,Second Class,Consumer,Office Supplies,Binders,12.56,2,5.652,None,Central
2917,CA-2016-134747,DL-12925,TEC-PH-10001750,Samsung Rugby III,Daniel Lacy,United States,Indiana,Noblesville,46060,12-10-2016,17-10-2016,Second Class,Consumer,Technology,Phones,263.96,4,71.2692,None,Central
2918,CA-2018-155047,SE-20110,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Sanjit Engle,United States,Texas,Dallas,75220,27-08-2018,30-08-2018,First Class,Consumer,Office Supplies,Art,5.952,1,0.372,0.2,Central
2923,US-2016-141453,DB-13270,OFF-BI-10000301,GBC Instant Report Kit,Deborah Brumfield,United States,Texas,Austin,78745,30-11-2016,03-12-2016,Second Class,Home Office,Office Supplies,Binders,3.882,3,-5.823,0.8,Central
2924,CA-2015-156993,RW-19630,OFF-FA-10003495,Staples,Rob Williams,United States,Michigan,Detroit,48234,28-06-2015,04-07-2015,Standard Class,Corporate,Office Supplies,Fasteners,6.08,1,3.04,None,Central
2928,CA-2018-158106,CT-11995,OFF-AR-10002255,Newell 346,Carol Triggs,United States,Minnesota,Apple Valley,55124,04-06-2018,10-06-2018,Standard Class,Consumer,Office Supplies,Art,8.64,3,2.5056,None,Central
2930,CA-2018-143434,ME-17320,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Maria Etezadi,United States,Michigan,Saginaw,48601,18-11-2018,24-11-2018,Standard Class,Home Office,Furniture,Furnishings,19.76,4,8.2992,None,Central
2941,CA-2018-155880,JD-16150,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Justin Deggeller,United States,Wisconsin,Milwaukee,53209,25-03-2018,31-03-2018,Standard Class,Corporate,Furniture,Chairs,90.99,1,14.5584,None,Central
2942,CA-2018-155880,JD-16150,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Justin Deggeller,United States,Wisconsin,Milwaukee,53209,25-03-2018,31-03-2018,Standard Class,Corporate,Furniture,Chairs,1526.56,7,427.4368,None,Central
2943,CA-2018-155880,JD-16150,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Justin Deggeller,United States,Wisconsin,Milwaukee,53209,25-03-2018,31-03-2018,Standard Class,Corporate,Furniture,Chairs,368.97,3,40.5867,None,Central
2967,CA-2015-162866,Co-12640,FUR-FU-10001473,DAX Wood Document Frame,Corey-Lock,United States,Illinois,Skokie,60076,27-12-2015,31-12-2015,Standard Class,Consumer,Furniture,Furnishings,32.952,6,-19.7712,0.6,Central
2968,CA-2015-162866,Co-12640,OFF-ST-10002562,Staple magnet,Corey-Lock,United States,Illinois,Skokie,60076,27-12-2015,31-12-2015,Standard Class,Consumer,Office Supplies,Storage,30.016,4,3.0016,0.2,Central
2974,CA-2018-111808,AR-10510,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Andrew Roberts,United States,Oklahoma,Tulsa,74133,16-12-2018,20-12-2018,Standard Class,Consumer,Office Supplies,Binders,10.8,5,5.184,None,Central
2975,CA-2016-137512,AG-10675,FUR-TA-10001095,Chromcraft Round Conference Tables,Anna Gayman,United States,Texas,Allen,75002,07-05-2016,12-05-2016,Standard Class,Consumer,Furniture,Tables,244.006,2,-31.3722,0.3,Central
2976,CA-2016-137512,AG-10675,OFF-PA-10000213,Xerox 198,Anna Gayman,United States,Texas,Allen,75002,07-05-2016,12-05-2016,Standard Class,Consumer,Office Supplies,Paper,15.936,4,5.3784,0.2,Central
2994,CA-2018-147291,MJ-17740,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Max Jones,United States,Michigan,Detroit,48227,11-03-2018,17-03-2018,Standard Class,Consumer,Office Supplies,Binders,895.92,4,421.0824,None,Central
3003,CA-2016-130610,VP-21730,OFF-BI-10003655,Durable Pressboard Binders,Victor Preis,United States,Michigan,Sterling Heights,48310,05-07-2016,10-07-2016,Standard Class,Home Office,Office Supplies,Binders,19,5,8.93,None,Central
3006,CA-2015-148761,PA-19060,OFF-BI-10000666,Surelock Post Binders,Pete Armstrong,United States,Wisconsin,Eau Claire,54703,17-05-2015,21-05-2015,Standard Class,Home Office,Office Supplies,Binders,91.68,3,45.84,None,Central
3017,US-2017-160528,MH-18115,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Mick Hernandez,United States,Texas,Pharr,78577,23-08-2017,30-08-2017,Standard Class,Home Office,Office Supplies,Storage,727.296,8,-172.7328,0.2,Central
3018,US-2017-160528,MH-18115,FUR-FU-10004973,Flat Face Poster Frame,Mick Hernandez,United States,Texas,Pharr,78577,23-08-2017,30-08-2017,Standard Class,Home Office,Furniture,Furnishings,22.608,3,-10.1736,0.6,Central
3019,US-2017-160528,MH-18115,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Mick Hernandez,United States,Texas,Pharr,78577,23-08-2017,30-08-2017,Standard Class,Home Office,Technology,Accessories,666.4,7,-33.32,0.2,Central
3024,CA-2018-124674,JB-16000,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Joy Bell-,United States,Texas,Brownsville,78521,17-11-2018,23-11-2018,Standard Class,Consumer,Furniture,Bookcases,327.7328,2,-14.4588,0.32,Central
3031,CA-2016-168480,DM-12955,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Dario Medina,United States,Michigan,Lincoln Park,48146,21-09-2016,27-09-2016,Standard Class,Corporate,Furniture,Bookcases,194.32,4,31.0912,None,Central
3032,CA-2016-168480,DM-12955,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Dario Medina,United States,Michigan,Lincoln Park,48146,21-09-2016,27-09-2016,Standard Class,Corporate,Office Supplies,Art,25.99,1,7.5371,None,Central
3046,CA-2018-125290,CC-12430,OFF-AR-10001216,Newell 339,Chuck Clark,United States,Minnesota,Minneapolis,55407,06-11-2018,10-11-2018,Second Class,Home Office,Office Supplies,Art,13.9,5,3.614,None,Central
3047,CA-2018-125290,CC-12430,OFF-PA-10003127,Easy-staple paper,Chuck Clark,United States,Minnesota,Minneapolis,55407,06-11-2018,10-11-2018,Second Class,Home Office,Office Supplies,Paper,26.38,1,12.1348,None,Central
3054,CA-2017-128517,SW-20350,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Sean Wendt,United States,Michigan,Detroit,48227,09-04-2017,14-04-2017,Second Class,Home Office,Technology,Phones,517.9,2,134.654,None,Central
3055,CA-2017-128517,SW-20350,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Sean Wendt,United States,Michigan,Detroit,48227,09-04-2017,14-04-2017,Second Class,Home Office,Office Supplies,Binders,5.28,2,2.4288,None,Central
3056,US-2016-100377,TS-21370,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Todd Sumrall,United States,Illinois,Chicago,60623,28-08-2016,01-09-2016,Standard Class,Corporate,Technology,Copiers,2799.96,5,874.9875,0.2,Central
3062,CA-2018-127621,RE-19450,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Richard Eichhorn,United States,Texas,Dallas,75081,03-03-2018,07-03-2018,Standard Class,Consumer,Office Supplies,Paper,26.88,8,9.744,0.2,Central
3076,CA-2015-143903,KM-16375,OFF-ST-10003306,Letter Size Cart,Katherine Murray,United States,Texas,Dallas,75217,20-07-2015,24-07-2015,Standard Class,Home Office,Office Supplies,Storage,342.864,3,38.5722,0.2,Central
3077,CA-2015-143903,KM-16375,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Katherine Murray,United States,Texas,Dallas,75217,20-07-2015,24-07-2015,Standard Class,Home Office,Furniture,Furnishings,16.74,5,-14.229,0.6,Central
3078,CA-2015-143903,KM-16375,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Katherine Murray,United States,Texas,Dallas,75217,20-07-2015,24-07-2015,Standard Class,Home Office,Furniture,Chairs,981.372,2,-140.196,0.3,Central
3085,CA-2018-118773,TP-21415,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Tom Prescott,United States,Texas,Houston,77070,09-02-2018,14-02-2018,Standard Class,Consumer,Office Supplies,Binders,252.784,4,-417.0936,0.8,Central
3086,CA-2018-118773,TP-21415,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Tom Prescott,United States,Texas,Houston,77070,09-02-2018,14-02-2018,Standard Class,Consumer,Technology,Accessories,127.984,2,15.998,0.2,Central
3087,CA-2018-118773,TP-21415,FUR-FU-10000550,Stacking Trays by OIC,Tom Prescott,United States,Texas,Houston,77070,09-02-2018,14-02-2018,Standard Class,Consumer,Furniture,Furnishings,3.984,2,-2.6892,0.6,Central
3088,CA-2018-118773,TP-21415,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Tom Prescott,United States,Texas,Houston,77070,09-02-2018,14-02-2018,Standard Class,Consumer,Office Supplies,Appliances,12.992,2,-32.48,0.8,Central
3094,CA-2016-114468,TD-20995,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Tamara Dahlen,United States,Illinois,Bolingbrook,60440,23-08-2016,23-08-2016,Same Day,Consumer,Office Supplies,Supplies,31.68,4,2.772,0.2,Central
3095,CA-2016-114468,TD-20995,OFF-PA-10000809,Xerox 206,Tamara Dahlen,United States,Illinois,Bolingbrook,60440,23-08-2016,23-08-2016,Same Day,Consumer,Office Supplies,Paper,10.368,2,3.6288,0.2,Central
3096,CA-2016-114468,TD-20995,OFF-FA-10003021,Staples,Tamara Dahlen,United States,Illinois,Bolingbrook,60440,23-08-2016,23-08-2016,Same Day,Consumer,Office Supplies,Fasteners,12.032,8,2.256,0.2,Central
3097,CA-2016-114468,TD-20995,OFF-AP-10000696,Holmes Odor Grabber,Tamara Dahlen,United States,Illinois,Bolingbrook,60440,23-08-2016,23-08-2016,Same Day,Consumer,Office Supplies,Appliances,5.768,2,-13.5548,0.8,Central
3098,CA-2018-135692,CV-12805,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Cynthia Voltz,United States,Texas,Fort Worth,76106,27-04-2018,01-05-2018,Standard Class,Corporate,Office Supplies,Labels,33.12,4,11.592,0.2,Central
3099,CA-2018-135692,CV-12805,FUR-BO-10002268,Sauder Barrister Bookcases,Cynthia Voltz,United States,Texas,Fort Worth,76106,27-04-2018,01-05-2018,Standard Class,Corporate,Furniture,Bookcases,220.2656,4,-42.1096,0.32,Central
3106,CA-2017-103037,KH-16630,OFF-LA-10004345,Avery 493,Ken Heidel,United States,Texas,Houston,77070,25-07-2017,29-07-2017,Standard Class,Corporate,Office Supplies,Labels,15.712,4,5.6956,0.2,Central
3107,CA-2018-127460,FG-14260,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Frank Gastineau,United States,Illinois,Aurora,60505,10-07-2018,14-07-2018,Standard Class,Home Office,Office Supplies,Storage,298.464,6,26.1156,0.2,Central
3108,CA-2017-121671,AA-10480,OFF-PA-10001471,Strathmore Photo Frame Cards,Andrew Allen,United States,Missouri,Springfield,65807,17-07-2017,22-07-2017,Standard Class,Consumer,Office Supplies,Paper,21.93,3,10.0878,None,Central
3109,CA-2017-121671,AA-10480,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Andrew Allen,United States,Missouri,Springfield,65807,17-07-2017,22-07-2017,Standard Class,Consumer,Office Supplies,Storage,242.94,3,4.8588,None,Central
3110,CA-2017-121671,AA-10480,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Andrew Allen,United States,Missouri,Springfield,65807,17-07-2017,22-07-2017,Standard Class,Consumer,Office Supplies,Paper,7.64,1,3.7436,None,Central
3111,CA-2017-121671,AA-10480,OFF-PA-10001934,Xerox 1993,Andrew Allen,United States,Missouri,Springfield,65807,17-07-2017,22-07-2017,Standard Class,Consumer,Office Supplies,Paper,51.84,8,25.4016,None,Central
3112,CA-2017-121671,AA-10480,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Andrew Allen,United States,Missouri,Springfield,65807,17-07-2017,22-07-2017,Standard Class,Consumer,Office Supplies,Storage,265.17,1,47.7306,None,Central
3135,CA-2018-164168,LS-16975,OFF-BI-10000666,Surelock Post Binders,Lindsay Shagiari,United States,Texas,Dallas,75081,12-11-2018,18-11-2018,Standard Class,Home Office,Office Supplies,Binders,30.56,5,-45.84,0.8,Central
3136,CA-2018-164168,LS-16975,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Lindsay Shagiari,United States,Texas,Dallas,75081,12-11-2018,18-11-2018,Standard Class,Home Office,Office Supplies,Storage,77.952,3,-15.5904,0.2,Central
3137,CA-2018-164168,LS-16975,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Lindsay Shagiari,United States,Texas,Dallas,75081,12-11-2018,18-11-2018,Standard Class,Home Office,Technology,Phones,67.992,1,8.499,0.2,Central
3138,CA-2018-164168,LS-16975,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Lindsay Shagiari,United States,Texas,Dallas,75081,12-11-2018,18-11-2018,Standard Class,Home Office,Office Supplies,Envelopes,12.224,2,4.4312,0.2,Central
3139,CA-2018-164168,LS-16975,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Lindsay Shagiari,United States,Texas,Dallas,75081,12-11-2018,18-11-2018,Standard Class,Home Office,Technology,Accessories,44.784,2,-0.5598,0.2,Central
3140,CA-2018-164168,LS-16975,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Lindsay Shagiari,United States,Texas,Dallas,75081,12-11-2018,18-11-2018,Standard Class,Home Office,Furniture,Furnishings,22.848,3,-17.7072,0.6,Central
3142,US-2015-122959,CY-12745,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Craig Yedwab,United States,Texas,San Antonio,78207,12-12-2015,12-12-2015,Same Day,Corporate,Office Supplies,Binders,210.392,2,-336.6272,0.8,Central
3145,US-2017-148110,AR-10825,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Anthony Rawles,United States,Texas,Austin,78745,05-09-2017,11-09-2017,Standard Class,Corporate,Furniture,Chairs,347.802,7,-24.843,0.3,Central
3155,CA-2018-150497,SM-20950,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Suzanne McNair,United States,Minnesota,Maple Grove,55369,20-07-2018,24-07-2018,Standard Class,Corporate,Office Supplies,Binders,735.98,2,331.191,None,Central
3161,US-2015-150924,PT-19090,OFF-BI-10004040,Wilson Jones Impact Binders,Pete Takahito,United States,Texas,Houston,77070,12-09-2015,16-09-2015,Second Class,Consumer,Office Supplies,Binders,5.18,5,-8.029,0.8,Central
3168,CA-2017-146682,KW-16435,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Katrina Willman,United States,Michigan,Lansing,48911,29-10-2017,31-10-2017,First Class,Consumer,Furniture,Furnishings,67,5,32.16,None,Central
3172,US-2017-133879,KT-16465,OFF-BI-10004465,Avery Durable Slant Ring Binders,Kean Takahito,United States,Illinois,Chicago,60623,21-03-2017,28-03-2017,Standard Class,Consumer,Office Supplies,Binders,3.168,2,-4.752,0.8,Central
3173,US-2017-133879,KT-16465,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Kean Takahito,United States,Illinois,Chicago,60623,21-03-2017,28-03-2017,Standard Class,Consumer,Furniture,Chairs,528.43,5,0,0.3,Central
3174,US-2017-133879,KT-16465,OFF-AR-10004956,Newell 33,Kean Takahito,United States,Illinois,Chicago,60623,21-03-2017,28-03-2017,Standard Class,Consumer,Office Supplies,Art,13.392,3,1.5066,0.2,Central
3175,CA-2018-157483,EP-13915,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Emily Phan,United States,Michigan,Detroit,48227,11-11-2018,18-11-2018,Standard Class,Consumer,Office Supplies,Art,181.86,7,50.9208,None,Central
3186,CA-2015-123498,TC-20980,OFF-BI-10000632,Satellite Sectional Post Binders,Tamara Chand,United States,Texas,Houston,77041,07-11-2015,09-11-2015,First Class,Corporate,Office Supplies,Binders,26.046,3,-44.2782,0.8,Central
3187,CA-2015-123498,TC-20980,OFF-EN-10004773,Staple envelope,Tamara Chand,United States,Texas,Houston,77041,07-11-2015,09-11-2015,First Class,Corporate,Office Supplies,Envelopes,74.352,3,26.9526,0.2,Central
3191,US-2016-163783,DR-12940,OFF-ST-10002957,Sterilite Show Offs Storage Containers,Daniel Raglin,United States,Illinois,Chicago,60610,27-12-2016,01-01-2017,Standard Class,Home Office,Office Supplies,Storage,12.672,3,-3.168,0.2,Central
3193,CA-2018-158953,ML-18040,OFF-BI-10002557,Presstex Flexible Ring Binders,Michelle Lonsdale,United States,Texas,Missouri City,77489,04-06-2018,08-06-2018,Standard Class,Corporate,Office Supplies,Binders,6.37,7,-9.555,0.8,Central
3194,CA-2015-165428,JL-15130,OFF-BI-10002949,Prestige Round Ring Binders,Jack Lebron,United States,Texas,Houston,77036,01-09-2015,04-09-2015,First Class,Consumer,Office Supplies,Binders,3.648,3,-6.0192,0.8,Central
3195,CA-2015-165428,JL-15130,OFF-PA-10004100,Xerox 216,Jack Lebron,United States,Texas,Houston,77036,01-09-2015,04-09-2015,First Class,Consumer,Office Supplies,Paper,31.104,6,10.8864,0.2,Central
3211,US-2018-108245,SH-19975,OFF-EN-10001415,Staple envelope,Sally Hughsby,United States,Texas,Pearland,77581,22-09-2018,27-09-2018,Standard Class,Corporate,Office Supplies,Envelopes,13.392,3,5.022,0.2,Central
3212,US-2018-108245,SH-19975,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Sally Hughsby,United States,Texas,Pearland,77581,22-09-2018,27-09-2018,Standard Class,Corporate,Office Supplies,Binders,11.228,7,-18.5262,0.8,Central
3213,CA-2015-142314,SF-20200,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Sarah Foster,United States,Indiana,Richmond,47374,23-12-2015,28-12-2015,Standard Class,Consumer,Office Supplies,Appliances,207.24,11,58.0272,None,Central
3232,US-2018-156356,ND-18370,OFF-BI-10000632,Satellite Sectional Post Binders,Natalie DeCherney,United States,Texas,Houston,77095,16-04-2018,22-04-2018,Standard Class,Consumer,Office Supplies,Binders,26.046,3,-44.2782,0.8,Central
3233,US-2018-156356,ND-18370,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Natalie DeCherney,United States,Texas,Houston,77095,16-04-2018,22-04-2018,Standard Class,Consumer,Office Supplies,Binders,2.896,1,-4.7784,0.8,Central
3234,US-2018-156356,ND-18370,OFF-ST-10002301,Tennsco Commercial Shelving,Natalie DeCherney,United States,Texas,Houston,77095,16-04-2018,22-04-2018,Standard Class,Consumer,Office Supplies,Storage,32.544,2,-7.7292,0.2,Central
3239,US-2017-127971,DW-13195,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",David Wiener,United States,Texas,Houston,77095,20-11-2017,27-11-2017,Standard Class,Corporate,Furniture,Chairs,318.43,5,-77.333,0.3,Central
3240,US-2017-127971,DW-13195,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,David Wiener,United States,Texas,Houston,77095,20-11-2017,27-11-2017,Standard Class,Corporate,Technology,Phones,122.92,7,46.095,0.2,Central
3241,US-2017-127971,DW-13195,FUR-FU-10000023,Eldon Wave Desk Accessories,David Wiener,United States,Texas,Houston,77095,20-11-2017,27-11-2017,Standard Class,Corporate,Furniture,Furnishings,7.068,3,-2.8272,0.6,Central
3243,CA-2018-114524,EG-13900,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Emily Grady,United States,Illinois,Chicago,60623,31-03-2018,05-04-2018,Second Class,Consumer,Office Supplies,Binders,13.468,13,-22.8956,0.8,Central
3244,CA-2018-113355,SJ-20215,TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Sarah Jordon,United States,Texas,Grand Prairie,75051,01-12-2018,05-12-2018,Standard Class,Consumer,Technology,Phones,219.8,5,24.7275,0.2,Central
3245,CA-2018-113355,SJ-20215,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Sarah Jordon,United States,Texas,Grand Prairie,75051,01-12-2018,05-12-2018,Standard Class,Consumer,Furniture,Chairs,317.058,3,-18.1176,0.3,Central
3251,CA-2017-157868,MC-17590,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Matt Collister,United States,Michigan,Grand Rapids,49505,23-12-2017,29-12-2017,Standard Class,Corporate,Office Supplies,Fasteners,24.85,7,11.6795,None,Central
3253,CA-2018-110373,MA-17560,OFF-AR-10003045,Prang Colored Pencils,Matt Abelman,United States,Illinois,Chicago,60610,27-10-2018,30-10-2018,Second Class,Home Office,Office Supplies,Art,7.056,3,2.205,0.2,Central
3254,CA-2018-110373,MA-17560,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Matt Abelman,United States,Illinois,Chicago,60610,27-10-2018,30-10-2018,Second Class,Home Office,Technology,Phones,27.184,2,2.0388,0.2,Central
3260,US-2017-162103,LB-16795,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Laurel Beltran,United States,Illinois,Highland Park,60035,13-11-2017,17-11-2017,Standard Class,Home Office,Office Supplies,Binders,3.136,2,-4.704,0.8,Central
3261,CA-2015-151554,CM-11815,OFF-PA-10004609,Xerox 221,Candace McMahon,United States,Texas,Pasadena,77506,14-11-2015,15-11-2015,First Class,Corporate,Office Supplies,Paper,20.736,4,7.2576,0.2,Central
3270,CA-2015-115980,VW-21775,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Victoria Wilson,United States,South Dakota,Sioux Falls,57103,15-07-2015,19-07-2015,Standard Class,Corporate,Technology,Accessories,2.97,3,1.3068,None,Central
3271,CA-2015-115980,VW-21775,OFF-FA-10000304,Advantus Push Pins,Victoria Wilson,United States,South Dakota,Sioux Falls,57103,15-07-2015,19-07-2015,Standard Class,Corporate,Office Supplies,Fasteners,6.54,3,2.6814,None,Central
3275,CA-2018-116358,KM-16225,OFF-FA-10003495,Staples,Kalyca Meade,United States,Kansas,Overland Park,66212,02-11-2018,06-11-2018,Standard Class,Corporate,Office Supplies,Fasteners,18.24,3,9.12,None,Central
3276,CA-2018-116358,KM-16225,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Kalyca Meade,United States,Kansas,Overland Park,66212,02-11-2018,06-11-2018,Standard Class,Corporate,Office Supplies,Art,27.78,6,9.1674,None,Central
3286,CA-2018-150525,JP-16135,OFF-AR-10002375,Newell 351,Julie Prescott,United States,Oklahoma,Muskogee,74403,20-02-2018,25-02-2018,Standard Class,Home Office,Office Supplies,Art,6.56,2,1.9024,None,Central
3287,CA-2018-150525,JP-16135,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Julie Prescott,United States,Oklahoma,Muskogee,74403,20-02-2018,25-02-2018,Standard Class,Home Office,Office Supplies,Appliances,13.11,3,3.4086,None,Central
3292,CA-2017-167290,JF-15295,OFF-AR-10004078,Newell 312,Jason Fortune-,United States,Michigan,Sterling Heights,48310,30-10-2017,04-11-2017,Standard Class,Consumer,Office Supplies,Art,11.68,2,3.504,None,Central
