Row ID,Order ID,Customer ID,Product ID,Product Name,Customer Name,Country,State,City,Postal Code,Order Date,Ship Date,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Profit,Discount,Region
2550,US-2016-128090,JM-15865,OFF-PA-10001878,Xerox 1891,John Murray,United States,AZ,Phoenix,85023,16-08-2016 12:00:00 am,22-08-2016 12:00:00 am,Standard Class,Consumer,Office Supplies,Paper,313.024,8,105.6456,0.2,West
2551,US-2016-128090,JM-15865,OFF-LA-10000452,Avery 488,John Murray,United States,AZ,Phoenix,85023,16-08-2016 12:00:00 am,22-08-2016 12:00:00 am,Standard Class,Consumer,Office Supplies,Labels,5.04,2,1.764,0.2,West
947,US-2016-140200,CA-12775,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Cynthia Arntzen,United States,AZ,Mesa,85204,26-07-2016 12:00:00 am,28-07-2016 12:00:00 am,First Class,Consumer,Furniture,Tables,393.165,3,-204.4458,0.5,West
7711,US-2016-142811,JL-15850,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,John Lucas,United States,AZ,Mesa,85204,02-04-2016 12:00:00 am,07-04-2016 12:00:00 am,Standard Class,Consumer,Technology,Phones,87.8,5,32.925,0.2,West
7627,US-2016-159499,EM-14095,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Eudokia Martin,United States,AZ,Phoenix,85023,21-11-2016 12:00:00 am,23-11-2016 12:00:00 am,Second Class,Corporate,Office Supplies,Appliances,325.632,6,28.4928,0.2,West
7628,US-2016-159499,EM-14095,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Eudokia Martin,United States,AZ,Phoenix,85023,21-11-2016 12:00:00 am,23-11-2016 12:00:00 am,Second Class,Corporate,Technology,Accessories,23.344,2,-1.459,0.2,West
7629,US-2016-159499,EM-14095,OFF-LA-10003121,Avery 506,Eudokia Martin,United States,AZ,Phoenix,85023,21-11-2016 12:00:00 am,23-11-2016 12:00:00 am,Second Class,Corporate,Office Supplies,Labels,16.52,5,5.369,0.2,West
7627,US-2016-159499,EM-14095,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Eudokia Martin,United States,AZ,Phoenix,85023,21-11-2016 12:00:00 am,23-11-2016 12:00:00 am,Second Class,Corporate,Office Supplies,Appliances,325.632,6,28.4928,0.2,West
7628,US-2016-159499,EM-14095,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Eudokia Martin,United States,AZ,Phoenix,85023,21-11-2016 12:00:00 am,23-11-2016 12:00:00 am,Second Class,Corporate,Technology,Accessories,23.344,2,-1.459,0.2,West
7629,US-2016-159499,EM-14095,OFF-LA-10003121,Avery 506,Eudokia Martin,United States,AZ,Phoenix,85023,21-11-2016 12:00:00 am,23-11-2016 12:00:00 am,Second Class,Corporate,Office Supplies,Labels,16.52,5,5.369,0.2,West
7627,US-2016-159499,EM-14095,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Eudokia Martin,United States,AZ,Phoenix,85023,21-11-2016 12:00:00 am,23-11-2016 12:00:00 am,Second Class,Corporate,Office Supplies,Appliances,325.632,6,28.4928,0.2,West
7628,US-2016-159499,EM-14095,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Eudokia Martin,United States,AZ,Phoenix,85023,21-11-2016 12:00:00 am,23-11-2016 12:00:00 am,Second Class,Corporate,Technology,Accessories,23.344,2,-1.459,0.2,West
7629,US-2016-159499,EM-14095,OFF-LA-10003121,Avery 506,Eudokia Martin,United States,AZ,Phoenix,85023,21-11-2016 12:00:00 am,23-11-2016 12:00:00 am,Second Class,Corporate,Office Supplies,Labels,16.52,5,5.369,0.2,West
1451,US-2016-160150,TS-21085,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Thais Sissman,United States,AZ,Phoenix,85023,19-07-2016 12:00:00 am,20-07-2016 12:00:00 am,First Class,Consumer,Office Supplies,Binders,2.025,1,-1.35,0.7,West
8623,US-2017-114230,CM-12235,OFF-ST-10000876,Eldon Simplefile Box Office,Chris McAfee,United States,AZ,Phoenix,85023,27-11-2017 12:00:00 am,01-12-2017 12:00:00 am,Standard Class,Consumer,Office Supplies,Storage,39.808,4,3.9808,0.2,West
1410,US-2017-122245,AB-10105,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Adrian Barton,United States,AZ,Phoenix,85023,25-09-2017 12:00:00 am,30-09-2017 12:00:00 am,Standard Class,Consumer,Furniture,Tables,393.165,3,-204.4458,0.5,West
2886,US-2017-159856,EP-13915,FUR-CH-10003396,Global Deluxe Steno Chair,Emily Phan,United States,AZ,Tempe,85281,18-10-2017 12:00:00 am,22-10-2017 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,307.92,5,-34.641,0.2,West
127,US-2018-107272,TS-21610,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Troy Staebel,United States,AZ,Phoenix,85023,05-11-2018 12:00:00 am,12-11-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,2.388,2,-1.8308,0.7,West
128,US-2018-107272,TS-21610,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Troy Staebel,United States,AZ,Phoenix,85023,05-11-2018 12:00:00 am,12-11-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Storage,243.992,7,30.499,0.2,West
127,US-2018-107272,TS-21610,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Troy Staebel,United States,AZ,Phoenix,85023,05-11-2018 12:00:00 am,12-11-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,2.388,2,-1.8308,0.7,West
128,US-2018-107272,TS-21610,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Troy Staebel,United States,AZ,Phoenix,85023,05-11-2018 12:00:00 am,12-11-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Storage,243.992,7,30.499,0.2,West
9645,US-2018-107979,FO-14305,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Frank Olsen,United States,AZ,Glendale,85301,08-06-2018 12:00:00 am,13-06-2018 12:00:00 am,Standard Class,Consumer,Technology,Accessories,89.544,7,12.3123,0.2,West
9646,US-2018-107979,FO-14305,OFF-ST-10002485,Rogers Deluxe File Chest,Frank Olsen,United States,AZ,Glendale,85301,08-06-2018 12:00:00 am,13-06-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Storage,35.168,2,-8.3524,0.2,West
9647,US-2018-107979,FO-14305,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Frank Olsen,United States,AZ,Glendale,85301,08-06-2018 12:00:00 am,13-06-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,72.588,2,-48.392,0.7,West
9645,US-2018-107979,FO-14305,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Frank Olsen,United States,AZ,Glendale,85301,08-06-2018 12:00:00 am,13-06-2018 12:00:00 am,Standard Class,Consumer,Technology,Accessories,89.544,7,12.3123,0.2,West
9646,US-2018-107979,FO-14305,OFF-ST-10002485,Rogers Deluxe File Chest,Frank Olsen,United States,AZ,Glendale,85301,08-06-2018 12:00:00 am,13-06-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Storage,35.168,2,-8.3524,0.2,West
9647,US-2018-107979,FO-14305,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Frank Olsen,United States,AZ,Glendale,85301,08-06-2018 12:00:00 am,13-06-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,72.588,2,-48.392,0.7,West
9645,US-2018-107979,FO-14305,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Frank Olsen,United States,AZ,Glendale,85301,08-06-2018 12:00:00 am,13-06-2018 12:00:00 am,Standard Class,Consumer,Technology,Accessories,89.544,7,12.3123,0.2,West
9646,US-2018-107979,FO-14305,OFF-ST-10002485,Rogers Deluxe File Chest,Frank Olsen,United States,AZ,Glendale,85301,08-06-2018 12:00:00 am,13-06-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Storage,35.168,2,-8.3524,0.2,West
9647,US-2018-107979,FO-14305,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Frank Olsen,United States,AZ,Glendale,85301,08-06-2018 12:00:00 am,13-06-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,72.588,2,-48.392,0.7,West
4558,US-2018-117331,ND-18370,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Natalie DeCherney,United States,AZ,Glendale,85301,21-10-2018 12:00:00 am,28-10-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,8.559,1,-6.5619,0.7,West
2309,US-2018-120418,BC-11125,FUR-CH-10001394,Global Leather Executive Chair,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Furniture,Chairs,280.792,1,35.099,0.2,West
2310,US-2018-120418,BC-11125,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,68.448,4,7.700400000,0.2,West
2311,US-2018-120418,BC-11125,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,88.04,5,6.603,0.2,West
2312,US-2018-120418,BC-11125,OFF-AR-10001955,Newell 319,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,15.872,1,1.984,0.2,West
2313,US-2018-120418,BC-11125,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,215.592,3,-48.5082,0.2,West
2309,US-2018-120418,BC-11125,FUR-CH-10001394,Global Leather Executive Chair,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Furniture,Chairs,280.792,1,35.099,0.2,West
2310,US-2018-120418,BC-11125,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,68.448,4,7.700400000,0.2,West
2311,US-2018-120418,BC-11125,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,88.04,5,6.603,0.2,West
2312,US-2018-120418,BC-11125,OFF-AR-10001955,Newell 319,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,15.872,1,1.984,0.2,West
2313,US-2018-120418,BC-11125,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,215.592,3,-48.5082,0.2,West
2309,US-2018-120418,BC-11125,FUR-CH-10001394,Global Leather Executive Chair,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Furniture,Chairs,280.792,1,35.099,0.2,West
2310,US-2018-120418,BC-11125,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,68.448,4,7.700400000,0.2,West
2311,US-2018-120418,BC-11125,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,88.04,5,6.603,0.2,West
2312,US-2018-120418,BC-11125,OFF-AR-10001955,Newell 319,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,15.872,1,1.984,0.2,West
2313,US-2018-120418,BC-11125,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,215.592,3,-48.5082,0.2,West
2309,US-2018-120418,BC-11125,FUR-CH-10001394,Global Leather Executive Chair,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Furniture,Chairs,280.792,1,35.099,0.2,West
2310,US-2018-120418,BC-11125,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,68.448,4,7.700400000,0.2,West
2311,US-2018-120418,BC-11125,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,88.04,5,6.603,0.2,West
2312,US-2018-120418,BC-11125,OFF-AR-10001955,Newell 319,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,15.872,1,1.984,0.2,West
2313,US-2018-120418,BC-11125,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,215.592,3,-48.5082,0.2,West
2309,US-2018-120418,BC-11125,FUR-CH-10001394,Global Leather Executive Chair,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Furniture,Chairs,280.792,1,35.099,0.2,West
2310,US-2018-120418,BC-11125,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,68.448,4,7.700400000,0.2,West
2311,US-2018-120418,BC-11125,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,88.04,5,6.603,0.2,West
2312,US-2018-120418,BC-11125,OFF-AR-10001955,Newell 319,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Art,15.872,1,1.984,0.2,West
2313,US-2018-120418,BC-11125,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Becky Castell,United States,AZ,Peoria,85345,11-06-2018 12:00:00 am,12-06-2018 12:00:00 am,First Class,Home Office,Office Supplies,Storage,215.592,3,-48.5082,0.2,West
8429,US-2018-132220,DJ-13510,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Don Jones,United States,AZ,Tempe,85281,12-11-2018 12:00:00 am,16-11-2018 12:00:00 am,Standard Class,Corporate,Technology,Accessories,62.352,6,-10.9116,0.2,West
5012,US-2018-139647,TS-21370,FUR-BO-10004467,Bestar Classic Bookcase,Todd Sumrall,United States,AZ,Phoenix,85023,11-05-2018 12:00:00 am,13-05-2018 12:00:00 am,First Class,Corporate,Furniture,Bookcases,209.979,7,-356.9643,0.7,West
3915,US-2018-142573,ML-17410,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Tables,801.6,5,-448.896,0.5,West
3916,US-2018-142573,ML-17410,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,161.568,2,10.098,0.2,West
3917,US-2018-142573,ML-17410,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Paper,16.096,2,5.2312,0.2,West
3918,US-2018-142573,ML-17410,OFF-BI-10003350,Acco Expandable Hanging Binders,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,7.656,4,-6.1248,0.7,West
3919,US-2018-142573,ML-17410,FUR-CH-10000513,High-Back Leather Manager's Chair,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,311.976,3,-42.8967,0.2,West
3915,US-2018-142573,ML-17410,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Tables,801.6,5,-448.896,0.5,West
3916,US-2018-142573,ML-17410,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,161.568,2,10.098,0.2,West
3917,US-2018-142573,ML-17410,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Paper,16.096,2,5.2312,0.2,West
3918,US-2018-142573,ML-17410,OFF-BI-10003350,Acco Expandable Hanging Binders,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,7.656,4,-6.1248,0.7,West
3919,US-2018-142573,ML-17410,FUR-CH-10000513,High-Back Leather Manager's Chair,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,311.976,3,-42.8967,0.2,West
3915,US-2018-142573,ML-17410,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Tables,801.6,5,-448.896,0.5,West
3916,US-2018-142573,ML-17410,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,161.568,2,10.098,0.2,West
3917,US-2018-142573,ML-17410,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Paper,16.096,2,5.2312,0.2,West
3918,US-2018-142573,ML-17410,OFF-BI-10003350,Acco Expandable Hanging Binders,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,7.656,4,-6.1248,0.7,West
3919,US-2018-142573,ML-17410,FUR-CH-10000513,High-Back Leather Manager's Chair,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,311.976,3,-42.8967,0.2,West
3915,US-2018-142573,ML-17410,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Tables,801.6,5,-448.896,0.5,West
3916,US-2018-142573,ML-17410,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,161.568,2,10.098,0.2,West
3917,US-2018-142573,ML-17410,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Paper,16.096,2,5.2312,0.2,West
3918,US-2018-142573,ML-17410,OFF-BI-10003350,Acco Expandable Hanging Binders,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,7.656,4,-6.1248,0.7,West
3919,US-2018-142573,ML-17410,FUR-CH-10000513,High-Back Leather Manager's Chair,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,311.976,3,-42.8967,0.2,West
3915,US-2018-142573,ML-17410,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Tables,801.6,5,-448.896,0.5,West
3916,US-2018-142573,ML-17410,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,161.568,2,10.098,0.2,West
3917,US-2018-142573,ML-17410,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Paper,16.096,2,5.2312,0.2,West
3918,US-2018-142573,ML-17410,OFF-BI-10003350,Acco Expandable Hanging Binders,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Office Supplies,Binders,7.656,4,-6.1248,0.7,West
3919,US-2018-142573,ML-17410,FUR-CH-10000513,High-Back Leather Manager's Chair,Maris LaWare,United States,AZ,Phoenix,85023,18-07-2018 12:00:00 am,23-07-2018 12:00:00 am,Standard Class,Consumer,Furniture,Chairs,311.976,3,-42.8967,0.2,West
1364,US-2018-155425,AB-10600,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Office Supplies,Binders,38.388,14,-25.592,0.7,West
1365,US-2018-155425,AB-10600,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Machines,95.994,2,-63.996,0.7,West
1366,US-2018-155425,AB-10600,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Accessories,239.952,6,-35.9928,0.2,West
1367,US-2018-155425,AB-10600,TEC-PH-10002563,Adtran 1202752G1,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Phones,201.584,2,15.1188,0.2,West
1368,US-2018-155425,AB-10600,FUR-CH-10003312,"Hon 2090 ""Pillow Soft"" Series Mid Back Swivel/Tilt Chairs",Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Furniture,Chairs,899.136,4,-146.1096,0.2,West
1364,US-2018-155425,AB-10600,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Office Supplies,Binders,38.388,14,-25.592,0.7,West
1365,US-2018-155425,AB-10600,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Machines,95.994,2,-63.996,0.7,West
1366,US-2018-155425,AB-10600,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Accessories,239.952,6,-35.9928,0.2,West
1367,US-2018-155425,AB-10600,TEC-PH-10002563,Adtran 1202752G1,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Phones,201.584,2,15.1188,0.2,West
1368,US-2018-155425,AB-10600,FUR-CH-10003312,"Hon 2090 ""Pillow Soft"" Series Mid Back Swivel/Tilt Chairs",Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Furniture,Chairs,899.136,4,-146.1096,0.2,West
1364,US-2018-155425,AB-10600,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Office Supplies,Binders,38.388,14,-25.592,0.7,West
1365,US-2018-155425,AB-10600,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Machines,95.994,2,-63.996,0.7,West
1366,US-2018-155425,AB-10600,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Accessories,239.952,6,-35.9928,0.2,West
1367,US-2018-155425,AB-10600,TEC-PH-10002563,Adtran 1202752G1,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Phones,201.584,2,15.1188,0.2,West
1368,US-2018-155425,AB-10600,FUR-CH-10003312,"Hon 2090 ""Pillow Soft"" Series Mid Back Swivel/Tilt Chairs",Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Furniture,Chairs,899.136,4,-146.1096,0.2,West
1364,US-2018-155425,AB-10600,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Office Supplies,Binders,38.388,14,-25.592,0.7,West
1365,US-2018-155425,AB-10600,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Machines,95.994,2,-63.996,0.7,West
1366,US-2018-155425,AB-10600,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Ann Blume,United States,AZ,Tucson,85705,10-11-2018 12:00:00 am,11-11-2018 12:00:00 am,First Class,Corporate,Technology,Accessories,239.952,6,-35.9928,0.2,West
